subject,session,condition,event_row,onset,stimulus_code,label,subjective_rating_0_10,trial_id,rejection_reason,max_peak_to_peak_uV
sub-008,ses-1,SIT,3,90.441,64,1,,sub-008_ses-1_event-003,kept,41.2853008579
sub-008,ses-1,SIT,4,109.508,32,0,,sub-008_ses-1_event-004,kept,33.5455567264
sub-008,ses-1,SIT,5,130.676,32,0,,sub-008_ses-1_event-005,kept,46.3467372164
sub-008,ses-1,SIT,6,151.793,32,0,,sub-008_ses-1_event-006,kept,79.6897073529
sub-008,ses-1,SIT,7,172.911,32,0,,sub-008_ses-1_event-007,kept,67.9032331391
sub-008,ses-1,SIT,8,194.011,32,0,,sub-008_ses-1_event-008,kept,71.4544298259
sub-008,ses-1,SIT,9,215.095,64,1,,sub-008_ses-1_event-009,kept,20.722506181299998
sub-008,ses-1,SIT,10,234.212,32,0,,sub-008_ses-1_event-010,kept,48.0049651146
sub-008,ses-1,SIT,11,255.296,64,1,,sub-008_ses-1_event-011,kept,67.4446511163
sub-008,ses-1,SIT,12,274.379,32,0,,sub-008_ses-1_event-012,kept,34.2443299527
sub-008,ses-1,SIT,13,294.481,64,1,,sub-008_ses-1_event-013,kept,82.4340645045
sub-008,ses-1,SIT,14,313.564,64,1,,sub-008_ses-1_event-014,kept,69.2137077542
sub-008,ses-1,SIT,15,333.664,64,1,,sub-008_ses-1_event-015,kept,31.4865786637
sub-008,ses-1,SIT,16,354.731,32,0,,sub-008_ses-1_event-016,kept,57.678254057
sub-008,ses-1,SIT,17,373.865,64,1,,sub-008_ses-1_event-017,kept,39.2833176334
sub-008,ses-1,SIT,18,392.95,64,1,,sub-008_ses-1_event-018,kept,26.0331814782
sub-008,ses-1,SIT,19,414.05,64,1,,sub-008_ses-1_event-019,kept,31.6184376557
sub-008,ses-1,SIT,20,433.167,64,1,,sub-008_ses-1_event-020,kept,24.3265313642
sub-008,ses-1,SIT,21,452.267,64,1,,sub-008_ses-1_event-021,kept,69.389654772
sub-008,ses-1,SIT,22,471.335,32,0,,sub-008_ses-1_event-022,kept,25.7037441812
sub-008,ses-1,SIT,23,491.503,64,1,,sub-008_ses-1_event-023,kept,32.7018008998
sub-008,ses-1,SIT,24,510.585,64,1,,sub-008_ses-1_event-024,kept,23.788137097
sub-008,ses-1,SIT,25,530.586,32,0,,sub-008_ses-1_event-025,kept,22.4929003738
sub-008,ses-1,SIT,26,550.786,32,0,,sub-008_ses-1_event-026,kept,25.3969424485
sub-008,ses-1,SIT,27,570.937,32,0,,sub-008_ses-1_event-027,kept,87.3377550364
sub-008,ses-1,SIT,28,590.105,32,0,,sub-008_ses-1_event-028,kept,72.8585173123
sub-008,ses-1,SIT,29,610.256,32,0,,sub-008_ses-1_event-029,kept,80.9139094655
sub-008,ses-1,SIT,30,629.372,64,1,,sub-008_ses-1_event-030,kept,32.0644814557
sub-008,ses-1,SIT,31,648.457,64,1,,sub-008_ses-1_event-031,kept,29.485287113
sub-008,ses-1,SIT,32,667.556,32,0,,sub-008_ses-1_event-032,kept,37.0245567854
sub-008,ses-1,SIT,33,686.707,64,1,,sub-008_ses-1_event-033,kept,28.5332788557
sub-008,ses-1,SIT,34,705.824,64,1,,sub-008_ses-1_event-034,kept,45.194569061
sub-008,ses-1,SIT,35,725.958,32,0,,sub-008_ses-1_event-035,kept,34.7764742923
sub-008,ses-1,SIT,36,745.092,64,1,,sub-008_ses-1_event-036,kept,68.9209548702
sub-008,ses-1,SIT,37,766.243,32,0,,sub-008_ses-1_event-037,kept,68.9351839451
sub-008,ses-1,SIT,38,786.394,32,0,,sub-008_ses-1_event-038,kept,81.8599623672
sub-008,ses-1,SIT,39,805.526,32,0,,sub-008_ses-1_event-039,kept,21.7101558918
sub-009,ses-1,SIT,0,23.232,64,1,,sub-009_ses-1_event-000,kept,85.195922327
sub-009,ses-1,SIT,1,42.332,64,1,,sub-009_ses-1_event-001,kept,58.6957168571
sub-009,ses-1,SIT,2,63.382,32,0,,sub-009_ses-1_event-002,kept,63.8922854448
sub-009,ses-1,SIT,3,82.45,64,1,,sub-009_ses-1_event-003,kept,76.2264681717
sub-009,ses-1,SIT,4,101.534,32,0,,sub-009_ses-1_event-004,kept,40.3768845686
sub-009,ses-1,SIT,5,122.618,32,0,,sub-009_ses-1_event-005,kept,44.9762848908
sub-009,ses-1,SIT,6,143.734,32,0,,sub-009_ses-1_event-006,kept,57.8083346295
sub-009,ses-1,SIT,7,164.851,32,0,,sub-009_ses-1_event-007,kept,65.7229137461
sub-009,ses-1,SIT,8,185.969,32,0,,sub-009_ses-1_event-008,kept,79.9584317913
sub-009,ses-1,SIT,9,207.087,64,1,,sub-009_ses-1_event-009,kept,70.5932641651
sub-009,ses-1,SIT,10,226.154,32,0,,sub-009_ses-1_event-010,kept,48.5908061651
sub-009,ses-1,SIT,11,247.221,64,1,,sub-009_ses-1_event-011,kept,49.7842552978
sub-009,ses-1,SIT,12,266.305,32,0,,sub-009_ses-1_event-012,kept,44.660683116
sub-009,ses-1,SIT,13,286.456,64,1,,sub-009_ses-1_event-013,kept,55.7234164825
sub-009,ses-1,SIT,14,305.523,64,1,,sub-009_ses-1_event-014,kept,56.1132486197
sub-009,ses-1,SIT,15,325.59,64,1,,sub-009_ses-1_event-015,kept,37.8948756076
sub-009,ses-1,SIT,16,346.69,32,0,,sub-009_ses-1_event-016,kept,47.0135392707
sub-009,ses-1,SIT,17,365.824,64,1,,sub-009_ses-1_event-017,kept,38.1085769153
sub-009,ses-1,SIT,18,384.891,64,1,,sub-009_ses-1_event-018,kept,54.1035211071
sub-009,ses-1,SIT,19,405.992,64,1,,sub-009_ses-1_event-019,kept,115.8706180769
sub-009,ses-1,SIT,20,425.076,64,1,,sub-009_ses-1_event-020,kept,52.3487116722
sub-009,ses-1,SIT,21,444.176,64,1,,sub-009_ses-1_event-021,kept,54.9161764936
sub-009,ses-1,SIT,22,463.277,32,0,,sub-009_ses-1_event-022,kept,44.59285031
sub-009,ses-1,SIT,23,483.427,64,1,,sub-009_ses-1_event-023,kept,115.901263469
sub-009,ses-1,SIT,24,502.511,64,1,,sub-009_ses-1_event-024,kept,40.7162563893
sub-009,ses-1,SIT,25,522.578,32,0,,sub-009_ses-1_event-025,kept,42.8929508112
sub-009,ses-1,SIT,26,542.712,32,0,,sub-009_ses-1_event-026,kept,39.1841377212
sub-009,ses-1,SIT,27,562.863,32,0,,sub-009_ses-1_event-027,kept,84.8388741075
sub-009,ses-1,SIT,28,581.996,32,0,,sub-009_ses-1_event-028,kept,41.2073274072
sub-009,ses-1,SIT,29,602.097,32,0,,sub-009_ses-1_event-029,kept,63.3522218594
sub-009,ses-1,SIT,30,621.198,64,1,,sub-009_ses-1_event-030,kept,113.1466878221
sub-009,ses-1,SIT,31,640.281,64,1,,sub-009_ses-1_event-031,kept,51.9471615673
sub-009,ses-1,SIT,32,659.365,32,0,,sub-009_ses-1_event-032,kept,54.791200567
sub-009,ses-1,SIT,33,678.466,64,1,,sub-009_ses-1_event-033,kept,50.0035559618
sub-009,ses-1,SIT,34,697.532,64,1,,sub-009_ses-1_event-034,kept,40.7569665189
sub-009,ses-1,SIT,35,717.633,32,0,,sub-009_ses-1_event-035,kept,38.0081474706
sub-009,ses-1,SIT,36,736.734,64,1,,sub-009_ses-1_event-036,kept,45.674713981
sub-009,ses-1,SIT,37,757.801,32,0,,sub-009_ses-1_event-037,kept,38.9710673009
sub-009,ses-1,SIT,38,777.902,32,0,,sub-009_ses-1_event-038,kept,35.5541097818
sub-009,ses-1,SIT,39,797.002,32,0,,sub-009_ses-1_event-039,kept,30.2360953222
sub-010,ses-1,SIT,0,26.267,64,1,,sub-010_ses-1_event-000,kept,64.1444352511
sub-010,ses-1,SIT,1,45.317,64,1,,sub-010_ses-1_event-001,kept,43.3983781503
sub-010,ses-1,SIT,2,66.384,32,0,,sub-010_ses-1_event-002,kept,26.5704435778
sub-010,ses-1,SIT,3,85.486,64,1,,sub-010_ses-1_event-003,kept,39.3073530036
sub-010,ses-1,SIT,4,104.569,32,0,,sub-010_ses-1_event-004,kept,44.822785186
sub-010,ses-1,SIT,5,125.652,32,0,,sub-010_ses-1_event-005,kept,42.8845914504
sub-010,ses-1,SIT,6,145.836,32,0,,sub-010_ses-1_event-006,kept,41.4836365534
sub-010,ses-1,SIT,7,166.921,32,0,,sub-010_ses-1_event-007,kept,56.8247265845
sub-010,ses-1,SIT,8,187.988,32,0,,sub-010_ses-1_event-008,kept,40.6466564899
sub-010,ses-1,SIT,9,209.072,64,1,,sub-010_ses-1_event-009,kept,48.7173476899
sub-010,ses-1,SIT,10,228.138,32,0,,sub-010_ses-1_event-010,kept,43.7097443366
sub-010,ses-1,SIT,11,248.906,64,1,,sub-010_ses-1_event-011,kept,38.9465950914
sub-010,ses-1,SIT,12,267.639,32,0,,sub-010_ses-1_event-012,kept,40.5116504614
sub-010,ses-1,SIT,13,287.707,64,1,,sub-010_ses-1_event-013,kept,45.0349732601
sub-010,ses-1,SIT,14,306.34,64,1,,sub-010_ses-1_event-014,kept,25.604592154
sub-010,ses-1,SIT,15,325.958,64,1,,sub-010_ses-1_event-015,kept,63.3913493325
sub-010,ses-1,SIT,16,347.026,32,0,,sub-010_ses-1_event-016,kept,41.1101048587
sub-010,ses-1,SIT,17,366.092,64,1,,sub-010_ses-1_event-017,kept,41.6899742991
sub-010,ses-1,SIT,18,385.159,64,1,,sub-010_ses-1_event-018,kept,38.5680018177
sub-010,ses-1,SIT,19,405.593,64,1,,sub-010_ses-1_event-019,kept,136.9140131035
sub-010,ses-1,SIT,20,424.661,64,1,,sub-010_ses-1_event-020,kept,35.2913237049
sub-010,ses-1,SIT,21,443.744,64,1,,sub-010_ses-1_event-021,kept,36.9905808764
sub-010,ses-1,SIT,22,462.828,32,0,,sub-010_ses-1_event-022,kept,45.0066042991
sub-010,ses-1,SIT,23,482.895,64,1,,sub-010_ses-1_event-023,kept,41.9143416276
sub-010,ses-1,SIT,24,501.962,64,1,,sub-010_ses-1_event-024,kept,33.8062410357
sub-010,ses-1,SIT,25,522.029,32,0,,sub-010_ses-1_event-025,kept,45.1601047891
sub-010,ses-1,SIT,26,541.463,32,0,,sub-010_ses-1_event-026,kept,27.0630103934
sub-010,ses-1,SIT,27,560.898,32,0,,sub-010_ses-1_event-027,kept,28.7740206833
sub-010,ses-1,SIT,28,579.347,32,0,,sub-010_ses-1_event-028,kept,26.3260341761
sub-010,ses-1,SIT,29,598.799,32,0,,sub-010_ses-1_event-029,kept,40.1631729708
sub-010,ses-1,SIT,30,617.248,64,1,,sub-010_ses-1_event-030,kept,50.2098826073
sub-010,ses-1,SIT,31,636.316,64,1,,sub-010_ses-1_event-031,kept,43.5319877843
sub-010,ses-1,SIT,32,655.384,32,0,,sub-010_ses-1_event-032,kept,46.8672267037
sub-010,ses-1,SIT,33,674.483,64,1,,sub-010_ses-1_event-033,kept,49.5928089335
sub-010,ses-1,SIT,34,693.6,64,1,,sub-010_ses-1_event-034,kept,39.8633612321
sub-010,ses-1,SIT,35,713.701,32,0,,sub-010_ses-1_event-035,kept,36.1174947439
sub-010,ses-1,SIT,36,732.801,64,1,,sub-010_ses-1_event-036,kept,43.871746737
sub-010,ses-1,SIT,37,753.902,32,0,,sub-010_ses-1_event-037,kept,38.975784829
sub-010,ses-1,SIT,38,773.969,32,0,,sub-010_ses-1_event-038,kept,42.1517165404
sub-010,ses-1,SIT,39,793.036,32,0,,sub-010_ses-1_event-039,kept,44.8353405835
sub-011,ses-1,SIT,0,15.279,64,1,,sub-011_ses-1_event-000,kept,39.318446525
sub-011,ses-1,SIT,1,34.38,64,1,,sub-011_ses-1_event-001,kept,31.9950941501
sub-011,ses-1,SIT,2,55.529,32,0,,sub-011_ses-1_event-002,kept,57.4290468839
sub-011,ses-1,SIT,3,74.664,64,1,,sub-011_ses-1_event-003,kept,36.5294023956
sub-011,ses-1,SIT,4,93.781,32,0,,sub-011_ses-1_event-004,kept,31.1547284544
sub-011,ses-1,SIT,5,114.864,32,0,,sub-011_ses-1_event-005,kept,29.804228293
sub-011,ses-1,SIT,6,135.966,32,0,,sub-011_ses-1_event-006,kept,36.144975629
sub-011,ses-1,SIT,7,157.032,32,0,,sub-011_ses-1_event-007,kept,25.0037894026
sub-011,ses-1,SIT,8,178.117,32,0,,sub-011_ses-1_event-008,kept,31.8371657096
sub-011,ses-1,SIT,9,199.217,64,1,,sub-011_ses-1_event-009,kept,39.8768311057
sub-011,ses-1,SIT,10,218.335,32,0,,sub-011_ses-1_event-010,kept,68.3700754632
sub-011,ses-1,SIT,11,239.418,64,1,,sub-011_ses-1_event-011,kept,31.3625974039
sub-011,ses-1,SIT,12,258.552,32,0,,sub-011_ses-1_event-012,kept,27.0984694698
sub-011,ses-1,SIT,13,278.635,64,1,,sub-011_ses-1_event-013,kept,36.6817921046
sub-011,ses-1,SIT,14,297.786,64,1,,sub-011_ses-1_event-014,kept,34.7059081753
sub-011,ses-1,SIT,15,317.936,64,1,,sub-011_ses-1_event-015,kept,48.6099933923
sub-011,ses-1,SIT,16,339.104,32,0,,sub-011_ses-1_event-016,kept,31.7671217531
sub-011,ses-1,SIT,17,358.204,64,1,,sub-011_ses-1_event-017,kept,55.6301649434
sub-011,ses-1,SIT,18,377.388,64,1,,sub-011_ses-1_event-018,kept,36.1992016584
sub-011,ses-1,SIT,19,398.506,64,1,,sub-011_ses-1_event-019,kept,34.251789888
sub-011,ses-1,SIT,20,417.622,64,1,,sub-011_ses-1_event-020,kept,43.2846697046
sub-011,ses-1,SIT,21,436.756,64,1,,sub-011_ses-1_event-021,kept,42.9462326082
sub-011,ses-1,SIT,22,455.857,32,0,,sub-011_ses-1_event-022,kept,37.2718061854
sub-011,ses-1,SIT,23,475.925,64,1,,sub-011_ses-1_event-023,kept,28.7893888557
sub-011,ses-1,SIT,24,495.025,64,1,,sub-011_ses-1_event-024,kept,28.9821803135
sub-011,ses-1,SIT,25,515.158,32,0,,sub-011_ses-1_event-025,kept,28.2730668018
sub-011,ses-1,SIT,26,535.243,32,0,,sub-011_ses-1_event-026,kept,46.1762544627
sub-011,ses-1,SIT,27,555.325,32,0,,sub-011_ses-1_event-027,kept,43.8351839966
sub-011,ses-1,SIT,28,574.427,32,0,,sub-011_ses-1_event-028,kept,69.3177079681
sub-011,ses-1,SIT,29,594.51,32,0,,sub-011_ses-1_event-029,kept,26.6826503612
sub-011,ses-1,SIT,30,613.611,64,1,,sub-011_ses-1_event-030,kept,39.4516534965
sub-011,ses-1,SIT,31,632.745,64,1,,sub-011_ses-1_event-031,kept,24.5623057068
sub-011,ses-1,SIT,32,651.861,32,0,,sub-011_ses-1_event-032,kept,46.2225991449
sub-011,ses-1,SIT,33,670.963,64,1,,sub-011_ses-1_event-033,kept,27.0402793561
sub-011,ses-1,SIT,34,690.062,64,1,,sub-011_ses-1_event-034,kept,25.0997632279
sub-011,ses-1,SIT,35,710.18,32,0,,sub-011_ses-1_event-035,kept,28.797682701
sub-011,ses-1,SIT,36,729.281,64,1,,sub-011_ses-1_event-036,kept,27.0941887056
sub-011,ses-1,SIT,37,750.398,32,0,,sub-011_ses-1_event-037,kept,32.5405390619
sub-011,ses-1,SIT,38,770.515,32,0,,sub-011_ses-1_event-038,kept,41.6252221536
sub-011,ses-1,SIT,39,789.615,32,0,,sub-011_ses-1_event-039,kept,29.8021194286
sub-012,ses-1,SIT,0,22.281,64,1,,sub-012_ses-1_event-000,kept,48.0327178072
sub-012,ses-1,SIT,1,41.415,64,1,,sub-012_ses-1_event-001,kept,41.418148048
sub-012,ses-1,SIT,2,62.498,32,0,,sub-012_ses-1_event-002,kept,42.9594192969
sub-012,ses-1,SIT,3,81.632,64,1,,sub-012_ses-1_event-003,kept,41.3701038254
sub-012,ses-1,SIT,4,100.749,32,0,,sub-012_ses-1_event-004,kept,65.7595814797
sub-012,ses-1,SIT,5,121.9,32,0,,sub-012_ses-1_event-005,kept,33.2426471784
sub-012,ses-1,SIT,6,143.017,32,0,,sub-012_ses-1_event-006,kept,27.7926540724
sub-012,ses-1,SIT,7,164.151,32,0,,sub-012_ses-1_event-007,kept,20.9100739342
sub-012,ses-1,SIT,8,185.268,32,0,,sub-012_ses-1_event-008,kept,26.9223375498
sub-012,ses-1,SIT,9,206.434,64,1,,sub-012_ses-1_event-009,kept,45.3926109746
sub-012,ses-1,SIT,10,225.536,32,0,,sub-012_ses-1_event-010,kept,37.7798841582
sub-012,ses-1,SIT,11,246.637,64,1,,sub-012_ses-1_event-011,kept,40.3495468272
sub-012,ses-1,SIT,12,265.72,32,0,,sub-012_ses-1_event-012,kept,53.9101770585
sub-012,ses-1,SIT,13,285.854,64,1,,sub-012_ses-1_event-013,kept,22.7945478716
sub-012,ses-1,SIT,14,304.988,64,1,,sub-012_ses-1_event-014,kept,53.2831669058
sub-012,ses-1,SIT,15,325.055,64,1,,sub-012_ses-1_event-015,kept,49.376243095
sub-012,ses-1,SIT,16,346.139,32,0,,sub-012_ses-1_event-016,kept,35.1900893748
sub-012,ses-1,SIT,17,365.255,64,1,,sub-012_ses-1_event-017,kept,35.0150664188
sub-012,ses-1,SIT,18,384.323,64,1,,sub-012_ses-1_event-018,kept,51.8241525559
sub-012,ses-1,SIT,19,405.391,64,1,,sub-012_ses-1_event-019,kept,77.7551114469
sub-012,ses-1,SIT,20,424.473,64,1,,sub-012_ses-1_event-020,kept,53.1066147448
sub-012,ses-1,SIT,21,443.557,64,1,,sub-012_ses-1_event-021,kept,48.1553453841
sub-012,ses-1,SIT,22,462.642,32,0,,sub-012_ses-1_event-022,kept,48.330577001099996
sub-012,ses-1,SIT,23,482.743,64,1,,sub-012_ses-1_event-023,kept,56.0774443062
sub-012,ses-1,SIT,24,501.825,64,1,,sub-012_ses-1_event-024,kept,48.8159618645
sub-012,ses-1,SIT,25,521.91,32,0,,sub-012_ses-1_event-025,kept,35.3402448745
sub-012,ses-1,SIT,26,542.01,32,0,,sub-012_ses-1_event-026,kept,29.7055057171
sub-012,ses-1,SIT,27,562.095,32,0,,sub-012_ses-1_event-027,kept,39.2305514611
sub-012,ses-1,SIT,28,581.195,32,0,,sub-012_ses-1_event-028,kept,35.2383900018
sub-012,ses-1,SIT,29,601.328,32,0,,sub-012_ses-1_event-029,kept,34.5953935346
sub-012,ses-1,SIT,30,620.478,64,1,,sub-012_ses-1_event-030,kept,51.2353884116
sub-012,ses-1,SIT,31,639.597,64,1,,sub-012_ses-1_event-031,kept,57.9778747793
sub-012,ses-1,SIT,32,658.68,32,0,,sub-012_ses-1_event-032,kept,28.16755397
sub-012,ses-1,SIT,33,677.847,64,1,,sub-012_ses-1_event-033,kept,45.0384647821
sub-012,ses-1,SIT,34,696.948,64,1,,sub-012_ses-1_event-034,kept,71.8433010389
sub-012,ses-1,SIT,35,716.998,32,0,,sub-012_ses-1_event-035,kept,27.9715396341
sub-012,ses-1,SIT,36,736.166,64,1,,sub-012_ses-1_event-036,kept,53.8399545823
sub-012,ses-1,SIT,37,757.266,32,0,,sub-012_ses-1_event-037,kept,26.470011371
sub-012,ses-1,SIT,38,777.4,32,0,,sub-012_ses-1_event-038,kept,36.5257525275
sub-012,ses-1,SIT,39,796.517,32,0,,sub-012_ses-1_event-039,kept,31.1768323155
sub-013,ses-1,SIT,0,19.808,64,1,,sub-013_ses-1_event-000,kept,79.0440213486
sub-013,ses-1,SIT,1,38.908,64,1,,sub-013_ses-1_event-001,kept,73.1114172663
sub-013,ses-1,SIT,2,60.058,32,0,,sub-013_ses-1_event-002,kept,42.6885797583
sub-013,ses-1,SIT,3,79.21,64,1,,sub-013_ses-1_event-003,kept,43.2971826994
sub-013,ses-1,SIT,4,97.326,32,0,,sub-013_ses-1_event-004,kept,37.5953194173
sub-013,ses-1,SIT,5,118.394,32,0,,sub-013_ses-1_event-005,kept,38.7970089285
sub-013,ses-1,SIT,6,139.528,32,0,,sub-013_ses-1_event-006,kept,72.8196429504
sub-013,ses-1,SIT,7,160.595,32,0,,sub-013_ses-1_event-007,kept,56.4468594664
sub-013,ses-1,SIT,8,181.696,32,0,,sub-013_ses-1_event-008,kept,32.9963466849
sub-013,ses-1,SIT,9,202.845,64,1,,sub-013_ses-1_event-009,kept,53.4920968499
sub-013,ses-1,SIT,10,222.013,32,0,,sub-013_ses-1_event-010,kept,36.5760498002
sub-013,ses-1,SIT,11,243.196,64,1,,sub-013_ses-1_event-011,kept,79.1563980007
sub-013,ses-1,SIT,12,262.348,32,0,,sub-013_ses-1_event-012,kept,64.5102042676
sub-013,ses-1,SIT,13,282.431,64,1,,sub-013_ses-1_event-013,kept,85.0918994251
sub-013,ses-1,SIT,14,301.549,64,1,,sub-013_ses-1_event-014,kept,63.4914989523
sub-013,ses-1,SIT,15,321.683,64,1,,sub-013_ses-1_event-015,kept,58.58651382
sub-013,ses-1,SIT,16,342.882,32,0,,sub-013_ses-1_event-016,kept,49.4131654487
sub-013,ses-1,SIT,17,361.95,64,1,,sub-013_ses-1_event-017,kept,57.9634400843
sub-013,ses-1,SIT,18,381.101,64,1,,sub-013_ses-1_event-018,kept,76.1534270889
sub-013,ses-1,SIT,19,402.25,64,1,,sub-013_ses-1_event-019,kept,72.2754517305
sub-013,ses-1,SIT,20,421.352,64,1,,sub-013_ses-1_event-020,kept,60.8963376251
sub-013,ses-1,SIT,21,440.486,64,1,,sub-013_ses-1_event-021,kept,70.8265877092
sub-013,ses-1,SIT,22,459.635,32,0,,sub-013_ses-1_event-022,kept,50.8781488795
sub-013,ses-1,SIT,23,479.769,64,1,,sub-013_ses-1_event-023,kept,67.0842505401
sub-013,ses-1,SIT,24,498.871,64,1,,sub-013_ses-1_event-024,kept,71.8546782705
sub-013,ses-1,SIT,25,518.987,32,0,,sub-013_ses-1_event-025,kept,61.6437254984
sub-013,ses-1,SIT,26,539.105,32,0,,sub-013_ses-1_event-026,kept,50.7113992635
sub-013,ses-1,SIT,27,559.272,32,0,,sub-013_ses-1_event-027,kept,26.3669064253
sub-013,ses-1,SIT,28,578.422,32,0,,sub-013_ses-1_event-028,kept,75.8476367521
sub-013,ses-1,SIT,29,598.539,32,0,,sub-013_ses-1_event-029,kept,61.7571242156
sub-013,ses-1,SIT,30,617.64,64,1,,sub-013_ses-1_event-030,kept,64.5412577627
sub-013,ses-1,SIT,31,636.79,64,1,,sub-013_ses-1_event-031,kept,77.0283827087
sub-013,ses-1,SIT,32,655.925,32,0,,sub-013_ses-1_event-032,kept,39.4655578462
sub-013,ses-1,SIT,33,675.075,64,1,,sub-013_ses-1_event-033,kept,73.7934143923
sub-013,ses-1,SIT,34,694.191,64,1,,sub-013_ses-1_event-034,kept,48.359860491
sub-013,ses-1,SIT,35,714.325,32,0,,sub-013_ses-1_event-035,kept,62.4048430838
sub-013,ses-1,SIT,36,733.493,64,1,,sub-013_ses-1_event-036,kept,48.0199479622
sub-013,ses-1,SIT,37,754.611,32,0,,sub-013_ses-1_event-037,kept,53.9668848671
sub-013,ses-1,SIT,38,774.744,32,0,,sub-013_ses-1_event-038,kept,49.3263754333
sub-013,ses-1,SIT,39,793.861,32,0,,sub-013_ses-1_event-039,kept,60.7872952961
sub-014,ses-1,SIT,0,18.494,64,1,,sub-014_ses-1_event-000,kept,83.0436266916
sub-014,ses-1,SIT,1,37.594,64,1,,sub-014_ses-1_event-001,kept,68.7409850151
sub-014,ses-1,SIT,2,58.728,32,0,,sub-014_ses-1_event-002,kept,62.7723448104
sub-014,ses-1,SIT,3,77.812,64,1,,sub-014_ses-1_event-003,kept,71.5425712105
sub-014,ses-1,SIT,4,96.929,32,0,,sub-014_ses-1_event-004,kept,52.738425200500004
sub-014,ses-1,SIT,5,118.013,32,0,,sub-014_ses-1_event-005,kept,130.6756169787
sub-014,ses-1,SIT,6,139.062,32,0,,sub-014_ses-1_event-006,kept,45.5654365997
sub-014,ses-1,SIT,7,160.13,32,0,,sub-014_ses-1_event-007,kept,94.495679434
sub-014,ses-1,SIT,8,181.231,32,0,,sub-014_ses-1_event-008,kept,64.3416726824
sub-014,ses-1,SIT,9,201.365,64,1,,sub-014_ses-1_event-009,kept,47.640796902299996
sub-014,ses-1,SIT,10,220.464,32,0,,sub-014_ses-1_event-010,kept,62.7581547597
sub-014,ses-1,SIT,11,241.549,64,1,,sub-014_ses-1_event-011,kept,54.0385198004
sub-014,ses-1,SIT,12,260.633,32,0,,sub-014_ses-1_event-012,kept,33.9330485225
sub-014,ses-1,SIT,13,280.717,64,1,,sub-014_ses-1_event-013,kept,63.7306742939
sub-014,ses-1,SIT,14,299.767,64,1,,sub-014_ses-1_event-014,kept,92.6547674389
sub-014,ses-1,SIT,15,319.818,64,1,,sub-014_ses-1_event-015,kept,44.2090884964
sub-014,ses-1,SIT,16,340.884,32,0,,sub-014_ses-1_event-016,kept,84.7375191565
sub-014,ses-1,SIT,17,359.969,64,1,,sub-014_ses-1_event-017,kept,29.5503678223
sub-014,ses-1,SIT,18,379.036,64,1,,sub-014_ses-1_event-018,kept,72.4142333096
sub-014,ses-1,SIT,19,400.119,64,1,,sub-014_ses-1_event-019,kept,28.723488332
sub-014,ses-1,SIT,20,419.17,64,1,,sub-014_ses-1_event-020,kept,83.7784257969
sub-014,ses-1,SIT,21,437.938,64,1,,sub-014_ses-1_event-021,kept,50.1094728902
sub-014,ses-1,SIT,22,457.021,32,0,,sub-014_ses-1_event-022,kept,59.5207567538
sub-014,ses-1,SIT,23,477.089,64,1,,sub-014_ses-1_event-023,kept,65.7201907845
sub-014,ses-1,SIT,24,496.156,64,1,,sub-014_ses-1_event-024,kept,55.8458681246
sub-014,ses-1,SIT,25,516.24,32,0,,sub-014_ses-1_event-025,kept,52.8756423184
sub-014,ses-1,SIT,26,536.29,32,0,,sub-014_ses-1_event-026,kept,92.1870954745
sub-014,ses-1,SIT,27,555.99,32,0,,sub-014_ses-1_event-027,kept,33.9864487442
sub-014,ses-1,SIT,28,575.108,32,0,,sub-014_ses-1_event-028,kept,60.8666239798
sub-014,ses-1,SIT,29,595.192,32,0,,sub-014_ses-1_event-029,kept,55.2399668862
sub-014,ses-1,SIT,30,613.875,64,1,,sub-014_ses-1_event-030,kept,49.2107529114
sub-014,ses-1,SIT,31,632.959,64,1,,sub-014_ses-1_event-031,kept,54.8933935076
sub-014,ses-1,SIT,32,652.076,32,0,,sub-014_ses-1_event-032,kept,38.0500348333
sub-014,ses-1,SIT,33,671.16,64,1,,sub-014_ses-1_event-033,kept,58.918842682
sub-014,ses-1,SIT,34,690.244,64,1,,sub-014_ses-1_event-034,kept,48.39699884
sub-014,ses-1,SIT,35,710.311,32,0,,sub-014_ses-1_event-035,kept,26.4358203546
sub-014,ses-1,SIT,36,729.361,64,1,,sub-014_ses-1_event-036,kept,47.2954097872
sub-014,ses-1,SIT,37,749.496,32,0,,sub-014_ses-1_event-037,kept,47.404119092
sub-014,ses-1,SIT,38,769.563,32,0,,sub-014_ses-1_event-038,kept,51.1211388879
sub-014,ses-1,SIT,39,788.663,32,0,,sub-014_ses-1_event-039,kept,79.6331173844
sub-015,ses-1,SIT,0,18.839,64,1,,sub-015_ses-1_event-000,kept,55.7978470714
sub-015,ses-1,SIT,1,37.906,64,1,,sub-015_ses-1_event-001,kept,91.0344579408
sub-015,ses-1,SIT,2,58.973,32,0,,sub-015_ses-1_event-002,kept,87.6986810703
sub-015,ses-1,SIT,3,78.058,64,1,,sub-015_ses-1_event-003,kept,77.8232796752
sub-015,ses-1,SIT,4,97.141,32,0,,sub-015_ses-1_event-004,kept,87.79439888
sub-015,ses-1,SIT,5,118.225,32,0,,sub-015_ses-1_event-005,kept,63.0910892939
sub-015,ses-1,SIT,6,139.342,32,0,,sub-015_ses-1_event-006,kept,67.3439913872
sub-015,ses-1,SIT,7,160.392,32,0,,sub-015_ses-1_event-007,kept,90.1808820392
